ID	X	Y	Curve
938	6544	10.526	61230013_M
939	6575	10.412	61230013_M
940	6606	10.295	61230013_M
941	6634	10.301	61230013_M
942	6665	10.324	61230013_M
943	6695	10.326	61230013_M
944	6726	10.81	61230013_M
945	6756	10.915	61230013_M
946	6787	10.917	61230013_M
947	6818	10.595	61230013_M
948	6848	10.672	61230013_M
949	6879	10.568	61230013_M
950	6909	10.421	61230013_M
951	6940	10.516	61230013_M
952	6971	10.276	61230013_M
953	6999	10.261	61230013_M
954	7030	10.444	61230013_M
955	7060	10.746	61230013_M
956	7091	10.998	61230013_M
957	7121	11.387	61230013_M
958	7152	11.29	61230013_M
959	7183	10.997	61230013_M
960	7213	10.927	61230013_M
961	7244	10.852	61230013_M
962	7274	10.847	61230013_M
963	7305	10.56	61230013_M
964	7336	10.409	61230013_M
965	7365	10.457	61230013_M
966	7396	10.228	61230013_M
967	7426	10.882	61230013_M
968	7457	10.999	61230013_M
969	7487	11.028	61230013_M
970	7518	11.103	61230013_M
971	7549	10.986	61230013_M
972	7579	10.764	61230013_M
973	7610	10.688	61230013_M
974	7640	10.561	61230013_M
975	7671	10.667	61230013_M
976	7702	10.348	61230013_M
977	7730	10.342	61230013_M
978	7761	10.448	61230013_M
979	7791	10.647	61230013_M
980	7822	11.443	61230013_M
981	7852	11.406	61230013_M
982	7883	11.328	61230013_M
983	7914	11.258	61230013_M
984	7944	11.031	61230013_M
985	7975	10.912	61230013_M
986	8005	10.805	61230013_M
987	8036	10.595	61230013_M
988	8067	10.991	61230013_M
989	8095	10.629	61230013_M
990	8126	10.523	61230013_M
991	8156	10.484	61230013_M
992	8187	10.722	61230013_M
993	8217	11.174	61230013_M
994	8248	11.186	61230013_M
995	8279	10.936	61230013_M
996	8309	10.931	61230013_M
997	8340	10.712	61230013_M
998	8370	10.541	61230013_M
999	8401	10.501	61230013_M
1000	8432	10.357	61230013_M
1001	8460	10.609	61230013_M
1002	8491	10.41	61230013_M
1003	8521	10.656	61230013_M
1004	8552	10.683	61230013_M
1005	8582	11.33	61230013_M
1006	8613	11.176	61230013_M
1007	8644	11.193	61230013_M
1008	8674	11.009	61230013_M
1009	8705	10.702	61230013_M
1010	8735	10.63	61230013_M
1011	8766	10.46	61230013_M
1012	8797	10.369	61230013_M
1013	8826	10.322	61230013_M
1014	8857	10.277	61230013_M
1015	8887	10.625	61230013_M
1016	8918	11.193	61230013_M
1017	8948	11.079	61230013_M
1018	8979	10.892	61230013_M
1019	9010	10.91	61230013_M
1020	9040	10.747	61230013_M
1021	9071	10.692	61230013_M
1022	9101	10.767	61230013_M
1023	9132	10.547	61230013_M
1024	9163	10.38	61230013_M
1025	9191	10.355	61230013_M
1026	9222	10.439	61230013_M
1027	9252	10.926	61230013_M
1028	9283	10.793	61230013_M
1029	9313	10.908	61230013_M
1030	9344	10.874	61230013_M
1031	9375	10.844	61230013_M
1032	9405	10.691	61230013_M
1033	9436	10.597	61230013_M
1034	9466	10.43	61230013_M
1035	9497	10.356	61230013_M
1036	9528	10.276	61230013_M
1037	9556	10.393	61230013_M
1038	9587	10.36	61230013_M
1039	9617	10.358	61230013_M
1040	9648	10.676	61230013_M
1041	9678	10.77	61230013_M
1042	9709	10.914	61230013_M
1043	9740	10.798	61230013_M
1044	9770	10.606	61230013_M
1045	9801	10.572	61230013_M
1046	9831	10.395	61230013_M
1047	9862	10.229	61230013_M
1048	9893	10.197	61230013_M
1049	9921	10.181	61230013_M
1050	9952	10.516	61230013_M
1051	9982	11.057	61230013_M
1052	10013	10.858	61230013_M
1053	10043	11.277	61230013_M
1054	10074	11.311	61230013_M
1055	10105	11.044	61230013_M
1056	10135	11.045	61230013_M
1057	10166	10.893	61230013_M
1058	10196	10.633	61230013_M
1059	10227	10.663	61230013_M
1060	10258	10.31	61230013_M
1061	10287	10.305	61230013_M
1062	10318	10.372	61230013_M
1063	10348	10.643	61230013_M
1064	10379	11.149	61230013_M
1065	10409	11.442	61230013_M
1066	10440	11.266	61230013_M
1067	10471	11.032	61230013_M
1068	10501	11.05	61230013_M
1069	10532	10.835	61230013_M
1070	10562	10.587	61230013_M
1071	10593	10.474	61230013_M
1072	10624	10.536	61230013_M
1073	10652	10.645	61230013_M
1074	10683	10.442	61230013_M
1075	10713	10.729	61230013_M
1076	10744	11.104	61230013_M
1077	10774	10.958	61230013_M
1078	10805	11.181	61230013_M
1079	10836	10.908	61230013_M
1080	10866	10.83	61230013_M
1081	10897	10.916	61230013_M
1082	10927	10.545	61230013_M
1083	0	13.258	61330006_M
1084	31	13.059	61330006_M
1085	60	12.922	61330006_M
1086	91	12.891	61330006_M
1087	121	13.092	61330006_M
1088	121	13.092	61330006_M
1089	152	13.196	61330006_M
1090	182	14.312	61330006_M
1091	213	14.999	61330006_M
1092	244	15.004	61330006_M
1093	274	14.508	61330006_M
1094	305	14.48	61330006_M
1095	335	14.034	61330006_M
1096	366	13.857	61330006_M
1097	397	13.57	61330006_M
1098	425	13.376	61330006_M
1099	456	13.413	61330006_M
1100	486	13.742	61330006_M
1101	517	13.755	61330006_M
1102	547	14.148	61330006_M
1103	578	14.22	61330006_M
1104	609	14.188	61330006_M
1105	639	13.942	61330006_M
1106	670	13.71	61330006_M
1107	700	13.427	61330006_M
1108	731	13.353	61330006_M
1109	762	13.13	61330006_M
1110	790	13.059	61330006_M
1111	821	12.95	61330006_M
1112	851	13.008	61330006_M
1113	882	14.153	61330006_M
1114	912	14.557	61330006_M
1115	943	14.819	61330006_M
1116	974	15.018	61330006_M
1117	1004	14.673	61330006_M
1118	1035	14.686	61330006_M
1119	1065	14.359	61330006_M
1120	1096	13.981	61330006_M
1121	1127	13.715	61330006_M
1122	1155	13.498	61330006_M
1123	1186	13.329	61330006_M
1124	1216	13.554	61330006_M
1125	1247	14.777	61330006_M
1126	1277	14.974	61330006_M
1127	1308	14.993	61330006_M
1128	1339	15.155	61330006_M
1129	1369	14.8	61330006_M
1130	1400	14.511	61330006_M
1131	1430	14.063	61330006_M
1132	1461	13.701	61330006_M
1133	1492	13.443	61330006_M
1134	1521	13.28	61330006_M
1135	1552	13.235	61330006_M
1136	1582	13.428	61330006_M
1137	1613	13.507	61330006_M
1138	1643	14.629	61330006_M
1139	1674	15.207	61330006_M
1140	1705	15.031	61330006_M
1141	1735	14.58	61330006_M
1142	1766	14.554	61330006_M
1143	1796	14.12	61330006_M
1144	1827	13.914	61330006_M
1145	1858	13.599	61330006_M
1146	1886	13.406	61330006_M
1147	1917	13.422	61330006_M
1148	1947	13.541	61330006_M
1149	1978	14.042	61330006_M
1150	2008	14.216	61330006_M
1151	2039	14.218	61330006_M
1152	2070	14.215	61330006_M
1153	2100	14.04	61330006_M
1154	2131	14.154	61330006_M
1155	2161	13.907	61330006_M
1156	2192	13.782	61330006_M
1157	2223	13.54	61330006_M
1158	2251	13.312	61330006_M
1159	2282	13.224	61330006_M
1160	2312	13.539	61330006_M
1161	2343	14.098	61330006_M
1162	2373	14.862	61330006_M
1163	2404	15.019	61330006_M
1164	2435	14.688	61330006_M
1165	2465	14.668	61330006_M
1166	2496	14.439	61330006_M
1167	2526	14.032	61330006_M
1168	2557	13.829	61330006_M
1169	2588	13.545	61330006_M
1170	2616	13.434	61330006_M
1171	2647	13.321	61330006_M
1172	2677	13.517	61330006_M
1173	2708	14.182	61330006_M
1174	2738	14.582	61330006_M
1175	2769	14.724	61330006_M
1176	2800	14.482	61330006_M
1177	2830	14.097	61330006_M
1178	2861	13.895	61330006_M
1179	2891	13.652	61330006_M
1180	2922	13.441	61330006_M
1181	2953	13.296	61330006_M
1182	2982	13.117	61330006_M
1183	3013	13.103	61330006_M
1184	3043	13.15	61330006_M
1185	3074	13.101	61330006_M
1186	3104	13.236	61330006_M
1187	3135	13.199	61330006_M
1188	3166	13.128	61330006_M
1189	3196	13.101	61330006_M
1190	3227	13.013	61330006_M
1191	3257	12.829	61330006_M
1192	3288	12.694	61330006_M
1193	3319	12.628	61330006_M
1194	3347	12.546	61330006_M
1195	3378	12.644	61330006_M
1196	3408	13.337	61330006_M
1197	3439	13.756	61330006_M
1198	3469	14.451	61330006_M
1199	3500	14.356	61330006_M
1200	3531	14.247	61330006_M
1201	3561	13.886	61330006_M
1202	3592	13.545	61330006_M
1203	3622	13.444	61330006_M
1204	3653	13.247	61330006_M
1205	3684	13.033	61330006_M
1206	3712	13.181	61330006_M
1207	3743	13.022	61330006_M
1208	3773	13.251	61330006_M
1209	3804	13.556	61330006_M
1210	3834	14.14	61330006_M
1211	3865	14.251	61330006_M
1212	3896	14.015	61330006_M
1213	3926	13.947	61330006_M
1214	3957	13.964	61330006_M
1215	3987	13.612	61330006_M
1216	4018	13.289	61330006_M
1217	4049	13.078	61330006_M
1218	4077	12.966	61330006_M
1219	4108	13.102	61330006_M
1220	4138	12.985	61330006_M
1221	4169	13.167	61330006_M
1222	4199	13.254	61330006_M
1223	4230	13.264	61330006_M
1224	4261	13.204	61330006_M
1225	4291	13.268	61330006_M
1226	4322	13.189	61330006_M
1227	4352	12.998	61330006_M
1228	4383	12.791	61330006_M
1229	4414	12.633	61330006_M
1230	4443	12.531	61330006_M
1231	4474	12.566	61330006_M
1232	4504	12.973	61330006_M
1233	4535	13.496	61330006_M
1234	4565	13.911	61330006_M
1235	4596	14.316	61330006_M
1236	4627	14.636	61330006_M
1237	4657	14.281	61330006_M
1238	4688	14.267	61330006_M
1239	4718	13.802	61330006_M
1240	4749	13.424	61330006_M
1241	4780	13.259	61330006_M
1242	4808	13.091	61330006_M
1243	4839	12.948	61330006_M
1244	4869	13.397	61330006_M
1245	4900	14.087	61330006_M
1246	4930	14.602	61330006_M
1247	4961	15.13	61330006_M
1248	4992	14.811	61330006_M
1249	5022	14.704	61330006_M
1250	5053	14.455	61330006_M
1251	5083	13.993	61330006_M
1252	5114	13.592	61330006_M
1253	5145	13.316	61330006_M
1254	5173	13.148	61330006_M
1255	5204	13.032	61330006_M
1256	5234	13.067	61330006_M
1257	5265	13.397	61330006_M
1258	5295	13.383	61330006_M
1259	5326	13.529	61330006_M
1260	5357	13.421	61330006_M
1261	5387	13.239	61330006_M
1262	5418	13.163	61330006_M
1263	5448	12.983	61330006_M
1264	5479	12.784	61330006_M
1265	5510	12.652	61330006_M
1266	5538	12.566	61330006_M
1267	5569	12.624	61330006_M
1268	5599	12.746	61330006_M
1269	5630	13.142	61330006_M
1270	5660	13.488	61330006_M
1271	5691	13.937	61330006_M
1272	5722	13.863	61330006_M
1273	5752	13.798	61330006_M
1274	5783	13.56	61330006_M
1275	5813	13.326	61330006_M
1276	5844	13.048	61330006_M
1277	5875	13.078	61330006_M
1278	5904	12.887	61330006_M
1279	5935	12.773	61330006_M
1280	5965	12.922	61330006_M
1281	5996	13.079	61330006_M
1282	6026	13.07	61330006_M
1283	6057	13.117	61330006_M
1284	6088	13.129	61330006_M
1285	6118	13.037	61330006_M
1286	6149	12.956	61330006_M
1287	6179	12.896	61330006_M
1288	6210	12.713	61330006_M
1289	6241	12.589	61330006_M
1290	6269	12.483	61330006_M
1291	6300	12.452	61330006_M
1292	6330	12.42	61330006_M
1293	6361	12.925	61330006_M
1294	6391	13.138	61330006_M
1295	6422	13.321	61330006_M
1296	6453	13.489	61330006_M
1297	6483	13.305	61330006_M
1298	6514	13.535	61330006_M
1299	6544	13.232	61330006_M
1300	6575	12.955	61330006_M
1301	6606	12.734	61330006_M
1302	6634	12.631	61330006_M
1303	6665	12.576	61330006_M
1304	6695	12.543	61330006_M
1305	6726	12.904	61330006_M
1306	6756	13.13	61330006_M
1307	6787	13.238	61330006_M
1308	6818	13.065	61330006_M
1309	6848	13.098	61330006_M
1310	6879	12.952	61330006_M
1311	6909	12.786	61330006_M
1312	6940	12.821	61330006_M
1313	6971	12.638	61330006_M
1314	6999	12.518	61330006_M
1315	7030	12.594	61330006_M
1316	7060	12.847	61330006_M
1317	7091	13.198	61330006_M
1318	7121	13.954	61330006_M
1319	7152	14.158	61330006_M
1320	7183	13.963	61330006_M
1321	7213	13.843	61330006_M
1322	7244	13.835	61330006_M
1323	7274	13.694	61330006_M
1324	7305	13.321	61330006_M
1325	7336	13.035	61330006_M
1326	7365	13.013	61330006_M
1327	7396	12.867	61330006_M
1328	7426	13.275	61330006_M
1329	7457	13.488	61330006_M
1330	7487	13.576	61330006_M
1331	7518	13.733	61330006_M
1332	7549	13.691	61330006_M
1333	7579	13.543	61330006_M
1334	7610	13.464	61330006_M
1335	7640	13.231	61330006_M
1336	7671	13.209	61330006_M
1337	7702	12.953	61330006_M
1338	7730	12.813	61330006_M
1339	7761	12.795	61330006_M
1340	7791	12.934	61330006_M
1341	7822	13.868	61330006_M
1342	7852	14.222	61330006_M
1343	7883	14.399	61330006_M
1344	7914	14.437	61330006_M
1345	7944	14.338	61330006_M
1346	7975	14.079	61330006_M
1347	8005	13.904	61330006_M
1348	8036	13.518	61330006_M
1349	8067	14.009	61330006_M
1350	8095	13.672	61330006_M
1351	8126	13.39	61330006_M
1352	8156	13.194	61330006_M
1353	8187	13.271	61330006_M
1354	8217	13.672	61330006_M
1355	8248	13.881	61330006_M
1356	8279	13.817	61330006_M
1357	8309	13.739	61330006_M
1358	8340	13.552	61330006_M
1359	8370	13.269	61330006_M
1360	8401	13.099	61330006_M
1361	8432	12.892	61330006_M
1362	8460	12.979	61330006_M
1363	8491	12.9	61330006_M
1364	8521	13.031	61330006_M
1365	8552	13.079	61330006_M
1366	8582	13.798	61330006_M
1367	8613	13.957	61330006_M
1368	8644	14.125	61330006_M
1369	8674	13.997	61330006_M
1370	8705	13.646	61330006_M
1371	8735	13.398	61330006_M
1372	8766	13.133	61330006_M
1373	8797	12.919	61330006_M
1374	8826	12.795	61330006_M
1375	8857	12.755	61330006_M
1376	8887	12.909	61330006_M
1377	8918	13.518	61330006_M
1378	8948	13.624	61330006_M
1379	8979	13.572	61330006_M
1380	9010	13.591	61330006_M
1381	9040	13.495	61330006_M
1382	9071	13.351	61330006_M
1383	9101	13.395	61330006_M
1384	9132	13.208	61330006_M
1385	9163	12.946	61330006_M
1386	9191	12.807	61330006_M
1387	9222	12.786	61330006_M
1388	9252	13.191	61330006_M
1389	9283	13.215	61330006_M
1390	9313	13.349	61330006_M
1391	9344	13.367	61330006_M
1392	9375	13.396	61330006_M
1393	9405	13.259	61330006_M
1394	9436	13.146	61330006_M
1395	9466	12.975	61330006_M
1396	9497	12.801	61330006_M
1397	9528	12.635	61330006_M
1398	9556	12.636	61330006_M
1399	9587	12.634	61330006_M
1400	9617	12.599	61330006_M
1401	9648	12.815	61330006_M
1402	9678	12.958	61330006_M
1403	9709	13.17	61330006_M
1404	9740	13.166	61330006_M
1405	9770	13.024	61330006_M
1406	9801	12.933	61330006_M
1407	9831	12.785	61330006_M
1408	9862	12.587	61330006_M
1409	9893	12.452	61330006_M
1410	9921	12.35	61330006_M
1411	9952	12.557	61330006_M
1412	9982	13.225	61330006_M
1413	10013	13.196	61330006_M
1414	10043	13.716	61330006_M
1415	10074	14.104	61330006_M
1416	10105	13.99	61330006_M
1417	10135	13.926	61330006_M
1418	10166	13.744	61330006_M
1419	10196	13.539	61330006_M
1420	10227	13.383	61330006_M
1421	10258	13.087	61330006_M
1422	10287	12.908	61330006_M
1423	10318	12.829	61330006_M
1424	10348	13.022	61330006_M
1425	10379	13.632	61330006_M
1426	10409	14.346	61330006_M
1427	10440	14.352	61330006_M
1428	10471	14.183	61330006_M
1429	10501	14.129	61330006_M
1430	10532	13.876	61330006_M
1431	10562	13.592	61330006_M
1432	10593	13.269	61330006_M
1433	10624	13.141	61330006_M
1434	10652	13.14	61330006_M
1435	10683	12.983	61330006_M
1436	10713	13.174	61330006_M
1437	10744	13.554	61330006_M
1438	10774	13.544	61330006_M
1439	10805	13.829	61330006_M
1440	10836	13.7	61330006_M
1441	10866	13.59	61330006_M
1442	10897	13.667	61330006_M
1443	10927	13.319	61330006_M
1444	0	17.023	61330008_M
1445	31	16.7	61330008_M
1446	60	16.432	61330008_M
1447	91	16.247	61330008_M
1448	121	16.36	61330008_M
1449	121	16.36	61330008_M
1450	152	16.433	61330008_M
1451	182	17.984	61330008_M
1452	213	18.034	61330008_M
1453	244	17.464	61330008_M
1454	274	17.802	61330008_M
1455	305	18.24	61330008_M
1456	335	17.885	61330008_M
1457	366	17.78	61330008_M
1458	397	17.486	61330008_M
1459	425	17.208	61330008_M
1460	456	17.13	61330008_M
1461	486	17.463	61330008_M
1462	517	17.537	61330008_M
1463	547	18.108	61330008_M
1464	578	17.525	61330008_M
1465	609	17.933	61330008_M
1466	639	17.858	61330008_M
1467	670	17.673	61330008_M
1468	700	17.355	61330008_M
1469	731	17.208	61330008_M
1470	762	16.889	61330008_M
1471	790	16.689	61330008_M
1472	821	16.41	61330008_M
1473	851	16.313	61330008_M
1474	882	17.752	61330008_M
1475	912	17.53	61330008_M
1476	943	18.399	61330008_M
1477	974	18.662	61330008_M
1478	1004	18.113	61330008_M
1479	1035	17.174	61330008_M
1480	1065	17.788	61330008_M
1481	1096	17.796	61330008_M
1482	1127	17.628	61330008_M
1483	1155	17.371	61330008_M
1484	1186	17.06	61330008_M
1485	1216	17.192	61330008_M
1486	1247	18.128	61330008_M
1487	1277	18.28	61330008_M
1488	1308	17.372	61330008_M
1489	1339	18.298	61330008_M
1490	1369	17.238	61330008_M
1491	1400	17.728	61330008_M
1492	1430	17.648	61330008_M
1493	1461	17.394	61330008_M
1494	1492	17.104	61330008_M
1495	1521	16.845	61330008_M
1496	1552	16.663	61330008_M
1497	1582	16.781	61330008_M
1498	1613	16.856	61330008_M
1499	1643	18.4	61330008_M
1500	1674	18.421	61330008_M
1501	1705	17.547	61330008_M
1502	1735	17.835	61330008_M
1503	1766	18.209	61330008_M
1504	1796	17.8	61330008_M
1505	1827	17.692	61330008_M
1506	1858	17.398	61330008_M
1507	1886	17.132	61330008_M
1508	1917	17.033	61330008_M
1509	1947	17.096	61330008_M
1510	1978	17.716	61330008_M
1511	2008	18.087	61330008_M
1512	2039	18.11	61330008_M
1513	2070	17.332	61330008_M
1514	2100	17.472	61330008_M
1515	2131	17.891	61330008_M
1516	2161	17.867	61330008_M
1517	2192	17.838	61330008_M
1518	2223	17.615	61330008_M
1519	2251	17.295	61330008_M
1520	2282	17.022	61330008_M
1521	2312	17.241	61330008_M
1522	2343	18.052	61330008_M
1523	2373	17.916	61330008_M
1524	2404	18.257	61330008_M
1525	2435	18.281	61330008_M
1526	2465	17.306	61330008_M
1527	2496	17.815	61330008_M
1528	2526	17.703	61330008_M
1529	2557	17.631	61330008_M
1530	2588	17.357	61330008_M
1531	2616	17.176	61330008_M
1532	2647	16.94	61330008_M
1533	2677	17.057	61330008_M
1534	2708	17.992	61330008_M
1535	2738	18.14	61330008_M
1536	2769	18.543	61330008_M
1537	2800	17.917	61330008_M
1538	2830	17.737	61330008_M
1539	2861	17.676	61330008_M
1540	2891	17.496	61330008_M
1541	2922	17.279	61330008_M
1542	2953	17.062	61330008_M
1543	2982	16.781	61330008_M
1544	3013	16.607	61330008_M
1545	3043	16.525	61330008_M
1546	3074	16.35	61330008_M
1547	3104	16.4	61330008_M
1548	3135	16.324	61330008_M
1549	3166	16.209	61330008_M
1550	3196	16.161	61330008_M
1551	3227	16.081	61330008_M
1552	3257	15.883	61330008_M
1553	3288	15.684	61330008_M
1554	3319	15.535	61330008_M
1555	3347	15.356	61330008_M
1556	3378	15.347	61330008_M
1557	3408	16.132	61330008_M
1558	3439	16.869	61330008_M
1559	3469	18.02	61330008_M
1560	3500	18.153	61330008_M
1561	3531	18.182	61330008_M
1562	3561	17.866	61330008_M
1563	3592	17.498	61330008_M
1564	3622	17.352	61330008_M
1565	3653	17.104	61330008_M
1566	3684	16.766	61330008_M
1567	3712	16.825	61330008_M
1568	3743	16.571	61330008_M
1569	3773	16.719	61330008_M
1570	3804	17.065	61330008_M
1571	3834	17.896	61330008_M
1572	3865	18.181	61330008_M
1573	3896	17.981	61330008_M
1574	3926	18.003	61330008_M
1575	3957	17.982	61330008_M
1576	3987	17.668	61330008_M
1577	4018	17.269	61330008_M
1578	4049	16.914	61330008_M
1579	4077	16.653	61330008_M
1580	4108	16.649	61330008_M
1581	4138	16.414	61330008_M
1582	4169	16.479	61330008_M
1583	4199	16.529	61330008_M
1584	4230	16.524	61330008_M
1585	4261	16.443	61330008_M
1586	4291	16.521	61330008_M
1587	4322	16.498	61330008_M
1588	4352	16.325	61330008_M
1589	4383	16.058	61330008_M
1590	4414	15.783	61330008_M
1591	4443	15.545	61330008_M
1592	4474	15.424	61330008_M
1593	4504	15.795	61330008_M
1594	4535	16.485	61330008_M
1595	4565	17.285	61330008_M
1596	4596	18.056	61330008_M
1597	4627	17.769	61330008_M
1598	4657	17.901	61330008_M
1599	4688	18.079	61330008_M
1600	4718	17.751	61330008_M
1601	4749	17.361	61330008_M
1602	4780	17.118	61330008_M
1603	4808	16.84	61330008_M
1604	4839	16.505	61330008_M
1605	4869	16.867	61330008_M
1606	4900	17.882	61330008_M
1607	4930	17.914	61330008_M
1608	4961	18.372	61330008_M
1609	4992	16.769	61330008_M
1610	5022	17.904	61330008_M
1611	5053	17.805	61330008_M
1612	5083	17.629	61330008_M
1613	5114	17.347	61330008_M
1614	5145	17.03	61330008_M
1615	5173	16.759	61330008_M
1616	5204	16.464	61330008_M
1617	5234	16.338	61330008_M
1618	5265	16.619	61330008_M
1619	5295	16.633	61330008_M
1620	5326	16.823	61330008_M
1621	5357	16.769	61330008_M
1622	5387	16.58	61330008_M
1623	5418	16.476	61330008_M
1624	5448	16.27	61330008_M
1625	5479	16.009	61330008_M
1626	5510	15.761	61330008_M
1627	5538	15.556	61330008_M
1628	5569	15.479	61330008_M
1629	5599	15.515	61330008_M
1630	5630	15.934	61330008_M
1631	5660	16.449	61330008_M
1632	5691	17.273	61330008_M
1633	5722	17.44	61330008_M
1634	5752	17.667	61330008_M
1635	5783	17.251	61330008_M
1636	5813	17	61330008_M
1637	5844	16.655	61330008_M
1638	5875	16.619	61330008_M
1639	5904	16.364	61330008_M
1640	5935	16.082	61330008_M
1641	5965	16.102	61330008_M
1642	5996	16.192	61330008_M
1643	6026	16.144	61330008_M
1644	6057	16.165	61330008_M
1645	6088	16.179	61330008_M
1646	6118	16.091	61330008_M
1647	6149	16.004	61330008_M
1648	6179	15.956	61330008_M
1649	6210	15.757	61330008_M
1650	6241	15.561	61330008_M
1651	6269	15.357	61330008_M
1652	6300	15.177	61330008_M
1653	6330	14.997	61330008_M
1654	6361	15.465	61330008_M
1655	6391	15.799	61330008_M
1656	6422	16.15	61330008_M
1657	6453	16.535	61330008_M
1658	6483	16.507	61330008_M
1659	6514	16.911	61330008_M
1660	6544	16.76	61330008_M
1661	6575	16.459	61330008_M
1662	6606	16.118	61330008_M
1663	6634	15.861	61330008_M
1664	6665	15.613	61330008_M
1665	6695	15.393	61330008_M
1666	6726	15.661	61330008_M
1667	6756	15.941	61330008_M
1668	6787	16.156	61330008_M
1669	6818	16.042	61330008_M
1670	6848	16.1	61330008_M
1671	6879	15.991	61330008_M
1672	6909	15.808	61330008_M
1673	6940	15.826	61330008_M
1674	6971	15.635	61330008_M
1675	6999	15.428	61330008_M
1676	7030	15.385	61330008_M
1677	7060	15.603	61330008_M
1678	7091	16.043	61330008_M
1679	7121	17.2	61330008_M
1680	7152	17.757	61330008_M
1681	7183	17.737	61330008_M
