ID	X	Y	Curve
936	6391	10.545	61230013_M
937	6422	10.584	61230013_M
938	6453	10.562	61230013_M
939	6483	10.344	61230013_M
940	6514	10.379	61230013_M
941	6544	10.145	61230013_M
942	6575	10.063	61230013_M
943	6606	10.013	61230013_M
944	6634	10.022	61230013_M
945	6665	10.054	61230013_M
946	6695	10.059	61230013_M
947	6726	10.286	61230013_M
948	6756	10.423	61230013_M
949	6787	10.425	61230013_M
950	6818	10.257	61230013_M
951	6848	10.255	61230013_M
952	6879	10.157	61230013_M
953	6909	10.066	61230013_M
954	6940	10.097	61230013_M
955	6971	10.057	61230013_M
956	6999	10.021	61230013_M
957	7030	10.155	61230013_M
958	7060	10.296	61230013_M
959	7091	10.476	61230013_M
960	7121	11.041	61230013_M
961	7152	10.876	61230013_M
962	7183	10.572	61230013_M
963	7213	10.5	61230013_M
964	7244	10.445	61230013_M
965	7274	10.34	61230013_M
966	7305	10.145	61230013_M
967	7336	10.053	61230013_M
968	7365	10.187	61230013_M
969	7396	10.123	61230013_M
970	7426	10.407	61230013_M
971	7457	10.516	61230013_M
972	7487	10.622	61230013_M
973	7518	10.669	61230013_M
974	7549	10.519	61230013_M
975	7579	10.39	61230013_M
976	7610	10.339	61230013_M
977	7640	10.169	61230013_M
978	7671	10.273	61230013_M
979	7702	10.122	61230013_M
980	7730	10.118	61230013_M
981	7761	10.254	61230013_M
982	7791	10.417	61230013_M
983	7822	11.276	61230013_M
984	7852	11.416	61230013_M
985	7883	11.323	61230013_M
986	7914	11.158	61230013_M
987	7944	10.988	61230013_M
988	7975	10.728	61230013_M
989	8005	10.61	61230013_M
990	8036	10.409	61230013_M
991	8067	10.948	61230013_M
992	8095	10.558	61230013_M
993	8126	10.419	61230013_M
994	8156	10.362	61230013_M
995	8187	10.461	61230013_M
996	8217	10.799	61230013_M
997	8248	10.821	61230013_M
998	8279	10.609	61230013_M
999	8309	10.538	61230013_M
1000	8340	10.412	61230013_M
1001	8370	10.249	61230013_M
1002	8401	10.189	61230013_M
1003	8432	10.151	61230013_M
1004	8460	10.272	61230013_M
1005	8491	10.242	61230013_M
1006	8521	10.305	61230013_M
1007	8552	10.347	61230013_M
1008	8582	10.828	61230013_M
1009	8613	10.695	61230013_M
1010	8644	10.608	61230013_M
1011	8674	10.507	61230013_M
1012	8705	10.312	61230013_M
1013	8735	10.218	61230013_M
1014	8766	10.123	61230013_M
1015	8797	10.085	61230013_M
1016	8826	10.1	61230013_M
1017	8857	10.146	61230013_M
1018	8887	10.226	61230013_M
1019	8918	10.626	61230013_M
1020	8948	10.61	61230013_M
1021	8979	10.54	61230013_M
1022	9010	10.505	61230013_M
1023	9040	10.383	61230013_M
1024	9071	10.275	61230013_M
1025	9101	10.277	61230013_M
1026	9132	10.154	61230013_M
1027	9163	10.036	61230013_M
1028	9191	10.057	61230013_M
1029	9222	10.138	61230013_M
1030	9252	10.335	61230013_M
1031	9283	10.353	61230013_M
1032	9313	10.513	61230013_M
1033	9344	10.48	61230013_M
1034	9375	10.452	61230013_M
1035	9405	10.304	61230013_M
1036	9436	10.24	61230013_M
1037	9466	10.147	61230013_M
1038	9497	10.04	61230013_M
1039	9528	10.026	61230013_M
1040	9556	10.045	61230013_M
1041	9587	10.055	61230013_M
1042	9617	10.083	61230013_M
1043	9648	10.192	61230013_M
1044	9678	10.263	61230013_M
1045	9709	10.313	61230013_M
1046	9740	10.249	61230013_M
1047	9770	10.161	61230013_M
1048	9801	10.105	61230013_M
1049	9831	10.027	61230013_M
1050	9862	9.97	61230013_M
1051	9893	9.977	61230013_M
1052	9921	9.967	61230013_M
1053	9952	10.28	61230013_M
1054	9982	10.64	61230013_M
1055	10013	10.474	61230013_M
1056	10043	11.041	61230013_M
1057	10074	11.098	61230013_M
1058	10105	10.741	61230013_M
1059	10135	10.602	61230013_M
1060	10166	10.509	61230013_M
1061	10196	10.36	61230013_M
1062	10227	10.249	61230013_M
1063	10258	10.151	61230013_M
1064	10287	10.105	61230013_M
1065	10318	10.157	61230013_M
1066	10348	10.322	61230013_M
1067	10379	10.734	61230013_M
1068	10409	11.19	61230013_M
1069	10440	10.954	61230013_M
1070	10471	10.724	61230013_M
1071	10501	10.541	61230013_M
1072	10532	10.435	61230013_M
1073	10562	10.309	61230013_M
1074	10593	10.169	61230013_M
1075	10624	10.272	61230013_M
1076	10652	10.302	61230013_M
1077	10683	10.204	61230013_M
1078	10713	10.363	61230013_M
1079	10744	10.62	61230013_M
1080	10774	10.599	61230013_M
1081	10805	10.746	61230013_M
1082	10836	10.546	61230013_M
1083	10866	10.437	61230013_M
1084	10897	10.443	61230013_M
1085	10927	10.216	61230013_M
1086	0	13.258	61330006_M
1087	31	13.062	61330006_M
1088	60	12.925	61330006_M
1089	91	12.882	61330006_M
1090	121	12.95	61330006_M
1091	152	13.018	61330006_M
1092	182	13.976	61330006_M
1093	213	14.509	61330006_M
1094	244	14.485	61330006_M
1095	274	14.078	61330006_M
1096	305	13.908	61330006_M
1097	335	13.571	61330006_M
1098	366	13.374	61330006_M
1099	397	13.194	61330006_M
1100	425	13.046	61330006_M
1101	456	13.043	61330006_M
1102	486	13.13	61330006_M
1103	517	13.134	61330006_M
1104	547	13.394	61330006_M
1105	578	13.425	61330006_M
1106	609	13.367	61330006_M
1107	639	13.193	61330006_M
1108	670	13.022	61330006_M
1109	700	12.84	61330006_M
1110	731	12.747	61330006_M
1111	762	12.622	61330006_M
1112	790	12.593	61330006_M
1113	821	12.533	61330006_M
1114	851	12.577	61330006_M
1115	882	13.35	61330006_M
1116	912	13.831	61330006_M
1117	943	14.105	61330006_M
1118	974	14.273	61330006_M
1119	1004	13.98	61330006_M
1120	1035	13.863	61330006_M
1121	1065	13.581	61330006_M
1122	1096	13.304	61330006_M
1123	1127	13.188	61330006_M
1124	1155	13.026	61330006_M
1125	1186	12.898	61330006_M
1126	1216	13.012	61330006_M
1127	1247	13.849	61330006_M
1128	1277	14.259	61330006_M
1129	1308	14.381	61330006_M
1130	1339	14.522	61330006_M
1131	1369	14.196	61330006_M
1132	1400	13.891	61330006_M
1133	1430	13.524	61330006_M
1134	1461	13.231	61330006_M
1135	1492	13.023	61330006_M
1136	1521	12.891	61330006_M
1137	1552	12.848	61330006_M
1138	1582	12.917	61330006_M
1139	1613	12.964	61330006_M
1140	1643	13.784	61330006_M
1141	1674	14.229	61330006_M
1142	1705	14.198	61330006_M
1143	1735	13.824	61330006_M
1144	1766	13.651	61330006_M
1145	1796	13.356	61330006_M
1146	1827	13.157	61330006_M
1147	1858	12.968	61330006_M
1148	1886	12.84	61330006_M
1149	1917	12.874	61330006_M
1150	1947	12.922	61330006_M
1151	1978	13.232	61330006_M
1152	2008	13.446	61330006_M
1153	2039	13.471	61330006_M
1154	2070	13.442	61330006_M
1155	2100	13.278	61330006_M
1156	2131	13.242	61330006_M
1157	2161	13.042	61330006_M
1158	2192	12.931	61330006_M
1159	2223	12.858	61330006_M
1160	2251	12.705	61330006_M
1161	2282	12.657	61330006_M
1162	2312	12.83	61330006_M
1163	2343	13.223	61330006_M
1164	2373	14.013	61330006_M
1165	2404	14.255	61330006_M
1166	2435	14.018	61330006_M
1167	2465	13.875	61330006_M
1168	2496	13.641	61330006_M
1169	2526	13.327	61330006_M
1170	2557	13.138	61330006_M
1171	2588	12.962	61330006_M
1172	2616	12.889	61330006_M
1173	2647	12.818	61330006_M
1174	2677	12.914	61330006_M
1175	2708	13.356	61330006_M
1176	2738	13.809	61330006_M
1177	2769	13.978	61330006_M
1178	2800	13.794	61330006_M
1179	2830	13.48	61330006_M
1180	2861	13.268	61330006_M
1181	2891	13.053	61330006_M
1182	2922	12.864	61330006_M
1183	2953	12.72	61330006_M
1184	2982	12.6	61330006_M
1185	3013	12.548	61330006_M
1186	3043	12.534	61330006_M
1187	3074	12.525	61330006_M
1188	3104	12.534	61330006_M
1189	3135	12.509	61330006_M
1190	3166	12.461	61330006_M
1191	3196	12.395	61330006_M
1192	3227	12.3	61330006_M
1193	3257	12.197	61330006_M
1194	3288	12.116	61330006_M
1195	3319	12.115	61330006_M
1196	3347	12.071	61330006_M
1197	3378	12.16	61330006_M
1198	3408	12.503	61330006_M
1199	3439	12.782	61330006_M
1200	3469	13.412	61330006_M
1201	3500	13.384	61330006_M
1202	3531	13.288	61330006_M
1203	3561	13.031	61330006_M
1204	3592	12.784	61330006_M
1205	3622	12.645	61330006_M
1206	3653	12.495	61330006_M
1207	3684	12.375	61330006_M
1208	3712	12.476	61330006_M
1209	3743	12.388	61330006_M
1210	3773	12.496	61330006_M
1211	3804	12.693	61330006_M
1212	3834	13.197	61330006_M
1213	3865	13.292	61330006_M
1214	3896	13.126	61330006_M
1215	3926	13.014	61330006_M
1216	3957	12.937	61330006_M
1217	3959	12.922	61330006_M
1218	3987	12.715	61330006_M
1219	4018	12.51	61330006_M
1220	4049	12.374	61330006_M
1221	4077	12.29	61330006_M
1222	4108	12.317	61330006_M
1223	4138	12.285	61330006_M
1224	4169	12.341	61330006_M
1225	4199	12.391	61330006_M
1226	4222	12.395	61330006_M
1227	4230	12.395	61330006_M
1228	4261	12.359	61330006_M
1229	4291	12.322	61330006_M
1230	4322	12.237	61330006_M
1231	4352	12.121	61330006_M
1232	4383	12.016	61330006_M
1233	4414	11.942	61330006_M
1234	4443	11.895	61330006_M
1235	4474	11.954	61330006_M
1236	4504	12.192	61330006_M
1237	4535	12.561	61330006_M
1238	4565	13.003	61330006_M
1239	4596	13.343	61330006_M
1240	4627	13.537	61330006_M
1241	4657	13.26	61330006_M
1242	4688	13.147	61330006_M
1243	4718	12.837	61330006_M
1244	4749	12.588	61330006_M
1245	4780	12.539	61330006_M
1246	4808	12.423	61330006_M
1247	4839	12.328	61330006_M
1248	4869	12.555	61330006_M
1249	4900	12.996	61330006_M
1250	4930	13.524	61330006_M
1251	4961	14.016	61330006_M
1252	4992	13.832	61330006_M
1253	5022	13.658	61330006_M
1254	5053	13.423	61330006_M
1255	5083	13.103	61330006_M
1256	5114	12.826	61330006_M
1257	5145	12.634	61330006_M
1258	5173	12.513	61330006_M
1259	5204	12.44	61330006_M
1260	5234	12.435	61330006_M
1261	5265	12.516	61330006_M
1262	5295	12.525	61330006_M
1263	5326	12.56	61330006_M
1264	5357	12.497	61330006_M
1265	5387	12.398	61330006_M
1266	5418	12.309	61330006_M
1267	5448	12.192	61330006_M
1268	5479	12.076	61330006_M
1269	5510	12.013	61330006_M
1270	5538	11.966	61330006_M
1271	5569	12.028	61330006_M
1272	5599	12.104	61330006_M
1273	5630	12.363	61330006_M
1274	5660	12.687	61330006_M
1275	5691	13.015	61330006_M
1276	5722	12.945	61330006_M
1277	5752	12.832	61330006_M
1278	5783	12.642	61330006_M
1279	5813	12.464	61330006_M
1280	5844	12.287	61330006_M
1281	5875	12.251	61330006_M
1282	5904	12.145	61330006_M
1283	5935	12.09	61330006_M
1284	5965	12.111	61330006_M
1285	5996	12.164	61330006_M
1286	6026	12.187	61330006_M
1287	6057	12.2	61330006_M
1288	6088	12.184	61330006_M
1289	6118	12.124	61330006_M
1290	6149	12.05	61330006_M
1291	6179	11.964	61330006_M
1292	6210	11.868	61330006_M
1293	6241	11.832	61330006_M
1294	6269	11.786	61330006_M
1295	6300	11.791	61330006_M
1296	6330	11.805	61330006_M
1297	6361	12.062	61330006_M
1298	6391	12.24	61330006_M
1299	6422	12.359	61330006_M
1300	6453	12.422	61330006_M
1301	6483	12.304	61330006_M
1302	6514	12.308	61330006_M
1303	6544	12.137	61330006_M
1304	6575	11.994	61330006_M
1305	6606	11.89	61330006_M
1306	6634	11.843	61330006_M
1307	6665	11.831	61330006_M
1308	6695	11.844	61330006_M
1309	6726	11.996	61330006_M
1310	6756	12.14	61330006_M
1311	6787	12.199	61330006_M
1312	6818	12.126	61330006_M
1313	6848	12.092	61330006_M
1314	6879	11.996	61330006_M
1315	6909	11.894	61330006_M
1316	6940	11.862	61330006_M
1317	6971	11.798	61330006_M
1318	6999	11.75	61330006_M
1319	7030	11.827	61330006_M
1320	7060	11.952	61330006_M
1321	7091	12.16	61330006_M
1322	7121	12.719	61330006_M
1323	7152	12.864	61330006_M
1324	7183	12.738	61330006_M
1325	7213	12.612	61330006_M
1326	7244	12.526	61330006_M
1327	7274	12.39	61330006_M
1328	7305	12.199	61330006_M
1329	7336	12.053	61330006_M
1330	7365	12.052	61330006_M
1331	7396	11.995	61330006_M
1332	7426	12.179	61330006_M
1333	7457	12.322	61330006_M
1334	7487	12.453	61330006_M
1335	7518	12.574	61330006_M
1336	7549	12.543	61330006_M
1337	7579	12.429	61330006_M
1338	7610	12.333	61330006_M
1339	7640	12.185	61330006_M
1340	7671	12.178	61330006_M
1341	7702	12.044	61330006_M
1342	7730	11.984	61330006_M
1343	7761	12.052	61330006_M
1344	7791	12.198	61330006_M
1345	7822	13.158	61330006_M
1346	7852	13.791	61330006_M
1347	7883	14.065	61330006_M
1348	7914	14.082	61330006_M
1349	7944	13.875	61330006_M
1350	7975	13.575	61330006_M
1351	8005	13.343	61330006_M
1352	8036	13.011	61330006_M
1353	8067	13.463	61330006_M
1354	8095	13.165	61330006_M
1355	8126	12.923	61330006_M
1356	8156	12.773	61330006_M
1357	8187	12.773	61330006_M
1358	8217	13.015	61330006_M
1359	8248	13.104	61330006_M
1360	8279	13.019	61330006_M
1361	8309	12.898	61330006_M
1362	8340	12.732	61330006_M
1363	8370	12.546	61330006_M
1364	8401	12.405	61330006_M
1365	8432	12.279	61330006_M
1366	8460	12.294	61330006_M
1367	8491	12.261	61330006_M
1368	8521	12.3	61330006_M
1369	8552	12.338	61330006_M
1370	8582	12.722	61330006_M
1371	8613	12.792	61330006_M
1372	8644	12.824	61330006_M
1373	8674	12.704	61330006_M
1374	8705	12.515	61330006_M
1375	8735	12.361	61330006_M
1376	8766	12.222	61330006_M
1377	8797	12.111	61330006_M
1378	8826	12.045	61330006_M
1379	8857	12.04	61330006_M
1380	8887	12.113	61330006_M
1381	8918	12.406	61330006_M
1382	8948	12.534	61330006_M
1383	8979	12.53	61330006_M
1384	9010	12.526	61330006_M
1385	9040	12.434	61330006_M
1386	9071	12.318	61330006_M
1387	9101	12.251	61330006_M
1388	9132	12.142	61330006_M
1389	9163	12.023	61330006_M
1390	9191	11.97	61330006_M
1391	9222	11.986	61330006_M
1392	9252	12.15	61330006_M
1393	9283	12.201	61330006_M
1394	9313	12.336	61330006_M
1395	9344	12.369	61330006_M
1396	9375	12.372	61330006_M
1397	9405	12.278	61330006_M
1398	9436	12.182	61330006_M
1399	9466	12.064	61330006_M
1400	9497	11.951	61330006_M
1401	9528	11.867	61330006_M
1402	9556	11.838	61330006_M
1403	9587	11.846	61330006_M
1404	9617	11.857	61330006_M
1405	9648	11.931	61330006_M
1406	9678	12.002	61330006_M
1407	9709	12.065	61330006_M
1408	9740	12.049	61330006_M
1409	9770	11.976	61330006_M
1410	9801	11.905	61330006_M
1411	9831	11.812	61330006_M
1412	9862	11.725	61330006_M
1413	9893	11.676	61330006_M
1414	9921	11.63	61330006_M
1415	9952	11.835	61330006_M
1416	9982	12.201	61330006_M
1417	10013	12.236	61330006_M
1418	10043	12.753	61330006_M
1419	10074	13.077	61330006_M
1420	10105	12.98	61330006_M
1421	10135	12.857	61330006_M
1422	10166	12.688	61330006_M
1423	10196	12.504	61330006_M
1424	10227	12.364	61330006_M
1425	10258	12.202	61330006_M
1426	10287	12.106	61330006_M
1427	10318	12.075	61330006_M
1428	10348	12.172	61330006_M
1429	10379	12.528	61330006_M
1430	10409	13.123	61330006_M
1431	10440	13.161	61330006_M
1432	10471	13.037	61330006_M
1433	10501	12.923	61330006_M
1434	10532	12.732	61330006_M
1435	10562	12.527	61330006_M
1436	10593	12.336	61330006_M
1437	10624	12.304	61330006_M
1438	10652	12.295	61330006_M
1439	10683	12.209	61330006_M
1440	10713	12.291	61330006_M
1441	10744	12.502	61330006_M
1442	10774	12.558	61330006_M
1443	10805	12.747	61330006_M
1444	10836	12.663	61330006_M
1445	10866	12.555	61330006_M
1446	10897	12.516	61330006_M
1447	10927	12.317	61330006_M
1448	0	17.023	61330008_M
1449	31	16.7	61330008_M
1450	60	16.429	61330008_M
1451	91	16.231	61330008_M
1452	121	16.182	61330008_M
1453	152	16.145	61330008_M
1454	182	17.272	61330008_M
1455	213	17.958	61330008_M
1456	244	18.27	61330008_M
1457	274	17.971	61330008_M
1458	305	17.788	61330008_M
1459	335	17.47	61330008_M
1460	366	17.224	61330008_M
1461	397	16.942	61330008_M
1462	425	16.671	61330008_M
1463	456	16.518	61330008_M
1464	486	16.49	61330008_M
1465	517	16.399	61330008_M
1466	547	16.638	61330008_M
1467	578	16.731	61330008_M
1468	609	16.713	61330008_M
1469	639	16.535	61330008_M
1470	670	16.313	61330008_M
1471	700	16.057	61330008_M
1472	731	15.875	61330008_M
1473	762	15.645	61330008_M
1474	790	15.509	61330008_M
1475	821	15.319	61330008_M
1476	851	15.229	61330008_M
1477	882	16.07	61330008_M
1478	912	16.891	61330008_M
1479	943	17.644	61330008_M
1480	974	18.047	61330008_M
1481	1004	17.898	61330008_M
1482	1035	17.804	61330008_M
1483	1065	17.587	61330008_M
1484	1096	17.262	61330008_M
1485	1127	17.038	61330008_M
1486	1155	16.747	61330008_M
1487	1186	16.429	61330008_M
1488	1216	16.375	61330008_M
1489	1247	17.391	61330008_M
1490	1277	18.077	61330008_M
1491	1308	17.875	61330008_M
1492	1339	17.364	61330008_M
1493	1369	17.567	61330008_M
1494	1400	17.559	61330008_M
1495	1430	17.31	61330008_M
1496	1461	16.982	61330008_M
1497	1492	16.652	61330008_M
1498	1521	16.369	61330008_M
1499	1552	16.147	61330008_M
1500	1582	16.061	61330008_M
1501	1613	15.99	61330008_M
1502	1643	16.927	61330008_M
1503	1674	17.871	61330008_M
1504	1705	17.991	61330008_M
1505	1735	17.633	61330008_M
1506	1766	17.495	61330008_M
1507	1796	17.174	61330008_M
1508	1827	16.895	61330008_M
1509	1858	16.577	61330008_M
1510	1886	16.306	61330008_M
1511	1917	16.177	61330008_M
1512	1947	16.095	61330008_M
1513	1978	16.365	61330008_M
1514	2008	16.658	61330008_M
1515	2039	16.789	61330008_M
1516	2070	16.842	61330008_M
1517	2100	16.706	61330008_M
1518	2131	16.681	61330008_M
1519	2161	16.488	61330008_M
1520	2192	16.326	61330008_M
1521	2223	16.19	61330008_M
1522	2251	15.949	61330008_M
1523	2282	15.752	61330008_M
1524	2312	15.805	61330008_M
1525	2343	16.213	61330008_M
1526	2373	17.37	61330008_M
1527	2404	18.006	61330008_M
1528	2435	17.897	61330008_M
1529	2465	17.797	61330008_M
1530	2496	17.533	61330008_M
1531	2526	17.187	61330008_M
1532	2557	16.896	61330008_M
1533	2588	16.584	61330008_M
1534	2616	16.368	61330008_M
1535	2647	16.127	61330008_M
1536	2677	16.079	61330008_M
1537	2708	16.526	61330008_M
1538	2738	17.218	61330008_M
1539	2769	17.625	61330008_M
1540	2800	17.53	61330008_M
1541	2830	17.237	61330008_M
1542	2861	16.969	61330008_M
1543	2891	16.669	61330008_M
1544	2922	16.367	61330008_M
1545	2953	16.068	61330008_M
1546	2982	15.799	61330008_M
1547	3013	15.554	61330008_M
1548	3043	15.346	61330008_M
1549	3074	15.154	61330008_M
1550	3104	15.013	61330008_M
1551	3135	14.87	61330008_M
1552	3166	14.73	61330008_M
1553	3196	14.605	61330008_M
1554	3227	14.473	61330008_M
1555	3257	14.338	61330008_M
1556	3288	14.21	61330008_M
1557	3319	14.157	61330008_M
1558	3347	14.055	61330008_M
1559	3378	14.079	61330008_M
1560	3408	14.435	61330008_M
1561	3439	14.838	61330008_M
1562	3469	15.745	61330008_M
1563	3500	16.064	61330008_M
1564	3531	16.172	61330008_M
1565	3561	15.984	61330008_M
1566	3592	15.717	61330008_M
1567	3622	15.523	61330008_M
1568	3653	15.299	61330008_M
1569	3684	15.066	61330008_M
1570	3712	15.088	61330008_M
1571	3743	14.917	61330008_M
1572	3773	14.93	61330008_M
1573	3804	15.09	61330008_M
1574	3834	15.714	61330008_M
1575	3865	16.041	61330008_M
1576	3896	16.01	61330008_M
1577	3926	15.935	61330008_M
1578	3957	15.882	61330008_M
1579	3959	15.869	61330008_M
1580	3987	15.647	61330008_M
1581	4018	15.369	61330008_M
1582	4049	15.123	61330008_M
1583	4077	14.925	61330008_M
1584	4108	14.815	61330008_M
1585	4138	14.644	61330008_M
1586	4169	14.561	61330008_M
1587	4199	14.512	61330008_M
1588	4222	14.463	61330008_M
1589	4230	14.446	61330008_M
1590	4261	14.355	61330008_M
1591	4291	14.29	61330008_M
1592	4322	14.197	61330008_M
1593	4352	14.075	61330008_M
1594	4383	13.937	61330008_M
1595	4414	13.805	61330008_M
1596	4443	13.691	61330008_M
1597	4474	13.669	61330008_M
1598	4504	13.873	61330008_M
1599	4535	14.32	61330008_M
1600	4565	14.981	61330008_M
1601	4596	15.666	61330008_M
1602	4627	16.245	61330008_M
1603	4657	16.218	61330008_M
1604	4688	16.222	61330008_M
1605	4718	15.949	61330008_M
1606	4749	15.626	61330008_M
1607	4780	15.479	61330008_M
1608	4808	15.26	61330008_M
1609	4839	15.001	61330008_M
1610	4869	15.1	61330008_M
1611	4900	15.576	61330008_M
1612	4930	16.343	61330008_M
1613	4961	17.357	61330008_M
1614	4992	17.358	61330008_M
1615	5022	17.277	61330008_M
1616	5053	17.109	61330008_M
1617	5083	16.765	61330008_M
1618	5114	16.371	61330008_M
1619	5145	16.006	61330008_M
1620	5173	15.712	61330008_M
1621	5204	15.42	61330008_M
1622	5234	15.202	61330008_M
1623	5265	15.112	61330008_M
1624	5295	14.998	61330008_M
1625	5326	14.945	61330008_M
1626	5357	14.822	61330008_M
1627	5387	14.67	61330008_M
1628	5418	14.531	61330008_M
1629	5448	14.375	61330008_M
1630	5479	14.212	61330008_M
1631	5510	14.071	61330008_M
1632	5538	13.953	61330008_M
1633	5569	13.931	61330008_M
1634	5599	13.931	61330008_M
1635	5630	14.167	61330008_M
1636	5660	14.586	61330008_M
1637	5691	15.138	61330008_M
1638	5722	15.287	61330008_M
1639	5752	15.294	61330008_M
1640	5783	15.165	61330008_M
1641	5813	14.98	61330008_M
1642	5844	14.742	61330008_M
1643	5875	14.634	61330008_M
1644	5904	14.453	61330008_M
1645	5935	14.267	61330008_M
1646	5965	14.153	61330008_M
1647	5996	14.075	61330008_M
1648	6026	13.998	61330008_M
1649	6057	13.942	61330008_M
1650	6088	13.881	61330008_M
1651	6118	13.797	61330008_M
1652	6149	13.706	61330008_M
1653	6179	13.616	61330008_M
1654	6210	13.508	61330008_M
1655	6241	13.443	61330008_M
1656	6269	13.356	61330008_M
1657	6300	13.284	61330008_M
1658	6330	13.208	61330008_M
1659	6361	13.418	61330008_M
1660	6391	13.635	61330008_M
1661	6422	13.841	61330008_M
1662	6453	14.021	61330008_M
1663	6483	13.987	61330008_M
1664	6514	14.076	61330008_M
1665	6544	13.97	61330008_M
1666	6575	13.818	61330008_M
1667	6606	13.66	61330008_M
1668	6634	13.541	61330008_M
1669	6665	13.428	61330008_M
1670	6695	13.329	61330008_M
1671	6726	13.399	61330008_M
1672	6756	13.527	61330008_M
1673	6787	13.615	61330008_M
1674	6818	13.566	61330008_M
1675	6848	13.547	61330008_M
1676	6879	13.474	61330008_M
1677	6909	13.376	61330008_M
1678	6940	13.346	61330008_M
1679	6971	13.284	61330008_M
1680	6999	13.201	61330008_M
1681	7030	13.226	61330008_M
